"Age","Marital_Status","Race","Sex","Hrs_per_Week","Income","Net_Capital","EducationLevel_clean","Occupation_clean","WorkingClass_clean"
74,"Married-civ-spouse","White","Male",40,">50K",0,"HighSchool","Sales","SelfEmployed"
45,"Divorced","Black","Female",40,"<=50K",0,"HighSchool","Services","Private"
36,"Never-married","White","Female",40,"<=50K",0,"HighSchool","Services","Private"
35,"Divorced","White","Male",60,"<=50K",0,"Post-High_School","Professional","SelfEmployed"
45,"Divorced","White","Male",40,"<=50K",0,"Post-High_School","SkilledLabor","Private"
42,"Never-married","White","Male",85,"<=50K",0,"HighSchool","Specialized","SelfEmployed"
50,"Divorced","White","Female",40,"<=50K",0,"HigherEducation","Professional","Governemnt"
39,"Divorced","White","Female",40,"<=50K",0,"HighSchool","Professional","Private"
52,"Married-civ-spouse","White","Male",56,">50K",0,"Elementary","Specialized","Private"
24,"Never-married","White","Male",43,"<=50K",0,"HigherEducation","Professional","Private"
56,"Married-civ-spouse","White","Male",99,"<=50K",0,"MiddleSchool","ManualLabor","SelfEmployed"
27,"Married-civ-spouse","White","Male",50,">50K",0,"HighSchool","SkilledLabor","Private"
38,"Never-married","White","Male",40,"<=50K",0,"HighSchool","Professional","Private"
27,"Divorced","White","Female",40,"<=50K",0,"Post-High_School","Sales","Private"
52,"Divorced","White","Female",38,"<=50K",0,"HighSchool","Services","Private"
22,"Divorced","White","Male",40,"<=50K",0,"HighSchool","Sales","Private"
41,"Married-civ-spouse","White","Male",40,"<=50K",0,"Post-High_School","SkilledLabor","Private"
30,"Divorced","White","Female",20,"<=50K",0,"HighSchool","Services","Private"
55,"Married-civ-spouse","Asian-Pac-Islander","Male",35,"<=50K",0,"HigherEducation","Services","Private"
32,"Married-civ-spouse","White","Male",40,"<=50K",0,"HigherEducation","Professional","Private"
28,"Separated","White","Female",60,"<=50K",0,"Post-High_School","Services","Private"
33,"Married-civ-spouse","White","Male",50,"<=50K",0,"HighSchool","Professional","SelfEmployed"
17,"Never-married","Black","Male",40,"<=50K",0,"HighSchool","Specialized","Private"
27,"Married-civ-spouse","White","Male",40,"<=50K",0,"HighSchool","ManualLabor","Private"
55,"Married-civ-spouse","White","Male",20,"<=50K",0,"Post-High_School","SkilledLabor","Private"
63,"Married-civ-spouse","White","Male",18,">50K",0,"Post-High_School","Specialized","Governemnt"
67,"Married-civ-spouse","White","Male",40,"<=50K",0,"MiddleSchool","SkilledLabor","SelfEmployed"
54,"Married-civ-spouse","White","Male",45,">50K",0,"HigherEducation","Professional","Private"
59,"Married-civ-spouse","Black","Male",40,">50K",0,"HighSchool","ManualLabor","Private"
18,"Never-married","White","Female",25,"<=50K",0,"HighSchool","Services","Private"
19,"Never-married","White","Male",20,"<=50K",0,"HighSchool","SkilledLabor","Private"
31,"Married-civ-spouse","White","Male",50,"<=50K",0,"HighSchool","SkilledLabor","Private"
17,"Never-married","White","Female",7,"<=50K",0,"HighSchool","Services","Private"
37,"Married-spouse-absent","White","Female",30,"<=50K",0,"Post-High_School","Professional","Private"
51,"Married-civ-spouse","White","Male",40,"<=50K",0,"HighSchool","SkilledLabor","Governemnt"
23,"Never-married","White","Male",40,"<=50K",0,"HighSchool","ManualLabor","Private"
27,"Married-civ-spouse","White","Male",45,"<=50K",0,"Post-High_School","Sales","Private"
25,"Never-married","White","Male",40,"<=50K",0,"HighSchool","ManualLabor","Private"
30,"Never-married","White","Male",44,"<=50K",0,"HigherEducation","Professional","Private"
33,"Married-civ-spouse","White","Male",35,"<=50K",0,"HighSchool","ManualLabor","Private"
28,"Never-married","White","Male",48,"<=50K",0,"HighSchool","ManualLabor","Private"
45,"Married-civ-spouse","White","Male",40,"<=50K",0,"Elementary","SkilledLabor","Private"
25,"Never-married","White","Male",15,"<=50K",0,"Post-High_School","Services","Private"
37,"Married-civ-spouse","White","Male",45,">50K",0,"Post-High_School","SkilledLabor","Private"
59,"Never-married","White","Male",40,"<=50K",0,"Elementary","SkilledLabor","Private"
26,"Never-married","White","Female",30,"<=50K",0,"HighSchool","Services","Private"
48,"Separated","White","Female",25,"<=50K",0,"Post-High_School","Services","Private"
64,"Married-civ-spouse","White","Male",40,"<=50K",0,"HighSchool","Services","Governemnt"
39,"Married-civ-spouse","White","Male",50,"<=50K",0,"HigherEducation","Specialized","Private"
24,"Never-married","White","Male",40,"<=50K",0,"HigherEducation","Services","Private"
40,"Never-married","White","Female",35,"<=50K",0,"HigherEducation","Professional","Governemnt"
46,"Married-spouse-absent","White","Male",70,">50K",0,"HigherEducation","Professional","Private"
35,"Married-civ-spouse","Black","Male",40,">50K",0,"Post-High_School","Protective Services","Governemnt"
43,"Married-civ-spouse","White","Female",40,">50K",0,"HighSchool","Services","Private"
31,"Separated","White","Male",40,"<=50K",0,"HighSchool","ManualLabor","Private"
22,"Never-married","White","Female",25,"<=50K",0,"Post-High_School","Services","Private"
35,"Never-married","White","Male",30,"<=50K",0,"Post-High_School","Services","Private"
35,"Separated","White","Male",50,"<=50K",0,"HighSchool","ManualLabor","Private"
35,"Divorced","White","Female",40,"<=50K",0,"Post-High_School","Specialized","Governemnt"
40,"Married-civ-spouse","White","Male",40,">50K",0,"HigherEducation","Professional","Private"
50,"Never-married","White","Female",40,"<=50K",0,"HigherEducation","Professional","Private"
46,"Divorced","White","Female",40,"<=50K",0,"HighSchool","Services","Private"
36,"Divorced","White","Female",38,"<=50K",0,"HighSchool","SkilledLabor","Private"
37,"Married-civ-spouse","White","Male",36,">50K",0,"HigherEducation","Professional","Governemnt"
24,"Married-civ-spouse","White","Male",45,"<=50K",0,"MiddleSchool","Sales","Private"
47,"Separated","White","Female",70,"<=50K",0,"HigherEducation","Professional","Governemnt"
35,"Divorced","White","Male",50,"<=50K",0,"HighSchool","SkilledLabor","SelfEmployed"
43,"Married-civ-spouse","Asian-Pac-Islander","Male",40,"<=50K",0,"HigherEducation","Services","Private"
18,"Never-married","White","Male",20,"<=50K",0,"HighSchool","Services","Governemnt"
54,"Married-civ-spouse","White","Male",50,"<=50K",0,"HighSchool","Services","Private"
62,"Never-married","Black","Female",38,"<=50K",0,"HighSchool","Services","Private"
36,"Married-civ-spouse","White","Male",48,">50K",0,"HigherEducation","SkilledLabor","Private"
27,"Married-civ-spouse","Amer-Indian-Eskimo","Male",40,"<=50K",0,"MiddleSchool","Specialized","Private"
23,"Never-married","Asian-Pac-Islander","Male",14,"<=50K",0,"Post-High_School","Services","Private"
33,"Married-civ-spouse","White","Male",50,">50K",0,"Elementary","SkilledLabor","SelfEmployed"
28,"Never-married","White","Female",40,"<=50K",0,"Elementary","SkilledLabor","Private"
22,"Never-married","White","Male",20,"<=50K",0,"HighSchool","Services","Private"
31,"Married-civ-spouse","White","Male",60,">50K",0,"Post-High_School","Specialized","SelfEmployed"
26,"Never-married","White","Male",30,"<=50K",0,"HigherEducation","Services","Private"
44,"Divorced","White","Male",50,">50K",0,"HigherEducation","Professional","Private"
73,"Married-civ-spouse","White","Male",30,"<=50K",0,"HigherEducation","Professional","Private"
44,"Divorced","White","Female",35,"<=50K",0,"HigherEducation","Sales","Private"
35,"Divorced","White","Male",45,"<=50K",0,"Post-High_School","Professional","Private"
27,"Never-married","White","Female",40,"<=50K",0,"HigherEducation","Services","Private"
47,"Married-civ-spouse","Black","Male",50,">50K",0,"HigherEducation","Protective Services","Governemnt"
29,"Married-civ-spouse","White","Male",45,">50K",0,"HighSchool","SkilledLabor","Private"
33,"Married-civ-spouse","White","Female",26,"<=50K",0,"Post-High_School","Services","Private"
50,"Divorced","White","Female",15,"<=50K",0,"Post-High_School","Services","Private"
41,"Divorced","White","Male",40,"<=50K",0,"HigherEducation","ManualLabor","SelfEmployed"
45,"Married-civ-spouse","White","Male",60,">50K",0,"HighSchool","Sales","Private"
42,"Separated","White","Female",40,"<=50K",0,"Post-High_School","Specialized","Governemnt"
33,"Married-civ-spouse","Black","Male",25,">50K",0,"HigherEducation","Professional","SelfEmployed"
42,"Married-civ-spouse","White","Male",40,">50K",0,"Post-High_School","Professional","Private"
49,"Separated","White","Female",45,">50K",0,"Post-High_School","Professional","Private"
38,"Married-civ-spouse","White","Male",45,"<=50K",0,"HighSchool","Protective Services","Private"
38,"Married-civ-spouse","White","Male",50,"<=50K",0,"Post-High_School","Professional","Private"
37,"Married-civ-spouse","White","Male",52,"<=50K",0,"Post-High_School","SkilledLabor","Private"
24,"Never-married","White","Male",30,"<=50K",0,"Post-High_School","SkilledLabor","Private"
27,"Never-married","White","Male",50,"<=50K",0,"Post-High_School","Sales","SelfEmployed"
25,"Married-spouse-absent","Asian-Pac-Islander","Female",40,"<=50K",0,"MiddleSchool","Services","Private"
29,"Married-civ-spouse","White","Male",50,"<=50K",0,"HighSchool","Sales","Private"
46,"Married-civ-spouse","White","Male",70,"<=50K",0,"HighSchool","ManualLabor","Private"
44,"Married-civ-spouse","White","Male",96,"<=50K",0,"HighSchool","ManualLabor","SelfEmployed"
26,"Never-married","Asian-Pac-Islander","Female",40,"<=50K",0,"HigherEducation","Sales","Private"
46,"Married-civ-spouse","White","Male",49,">50K",0,"Post-High_School","Protective Services","Governemnt"
38,"Separated","White","Male",40,"<=50K",0,"Post-High_School","Professional","Private"
38,"Married-civ-spouse","White","Male",40,"<=50K",0,"Post-High_School","SkilledLabor","Private"
22,"Married-civ-spouse","White","Male",20,"<=50K",0,"HigherEducation","Professional","Governemnt"
33,"Divorced","White","Male",40,"<=50K",0,"Post-High_School","Sales","Private"
50,"Divorced","Asian-Pac-Islander","Male",40,"<=50K",0,"Post-High_School","Services","Private"
31,"Married-civ-spouse","White","Male",41,">50K",0,"HighSchool","Protective Services","Governemnt"
26,"Never-married","White","Female",4,"<=50K",0,"Post-High_School","Professional","SelfEmployed"
42,"Married-civ-spouse","White","Male",38,"<=50K",0,"Post-High_School","ManualLabor","Private"
27,"Married-civ-spouse","White","Male",40,"<=50K",0,"HighSchool","SkilledLabor","Private"
34,"Married-civ-spouse","White","Male",45,">50K",0,"HigherEducation","Professional","Private"
64,"Married-civ-spouse","White","Male",40,"<=50K",0,"HighSchool","Protective Services","Private"
43,"Married-civ-spouse","White","Male",40,"<=50K",0,"Post-High_School","SkilledLabor","Private"
39,"Married-civ-spouse","White","Male",40,"<=50K",0,"HighSchool","SkilledLabor","Private"
47,"Never-married","White","Male",40,">50K",0,"HigherEducation","Professional","SelfEmployed"
56,"Never-married","White","Male",66,"<=50K",0,"HigherEducation","Professional","Private"
25,"Never-married","White","Male",20,"<=50K",0,"HigherEducation","Professional","Governemnt"
60,"Divorced","White","Female",35,"<=50K",0,"HigherEducation","Professional","Governemnt"
52,"Married-civ-spouse","White","Male",44,"<=50K",0,"HighSchool","Sales","Private"
46,"Never-married","Asian-Pac-Islander","Female",40,"<=50K",0,"HigherEducation","Services","Private"
19,"Never-married","White","Female",30,"<=50K",0,"Post-High_School","Services","Private"
56,"Never-married","Black","Female",20,"<=50K",0,"MiddleSchool","Specialized","Private"
22,"Never-married","White","Male",40,"<=50K",0,"HigherEducation","Professional","Private"
39,"Separated","Black","Female",30,"<=50K",0,"Elementary","Sales","Private"
28,"Divorced","White","Male",40,"<=50K",0,"Post-High_School","Professional","Private"
31,"Married-civ-spouse","White","Male",50,">50K",0,"HigherEducation","Sales","Private"
22,"Never-married","White","Female",35,"<=50K",0,"HighSchool","Services","Private"
39,"Married-civ-spouse","White","Male",40,">50K",0,"HigherEducation","Professional","Private"
28,"Never-married","White","Male",40,"<=50K",0,"HighSchool","SkilledLabor","SelfEmployed"
31,"Never-married","White","Female",35,"<=50K",0,"HighSchool","Services","Private"
50,"Married-civ-spouse","White","Male",40,"<=50K",0,"HigherEducation","Sales","Private"
48,"Married-civ-spouse","White","Female",40,">50K",0,"HighSchool","Services","Private"
51,"Divorced","White","Female",40,"<=50K",0,"HigherEducation","Services","Private"
54,"Married-civ-spouse","White","Male",40,"<=50K",0,"HighSchool","Sales","Private"
44,"Divorced","White","Male",40,"<=50K",0,"Post-High_School","ManualLabor","Private"
20,"Never-married","Black","Female",20,"<=50K",0,"Post-High_School","Sales","Private"
37,"Married-civ-spouse","Black","Male",40,"<=50K",0,"HighSchool","Services","Private"
38,"Married-civ-spouse","White","Male",40,"<=50K",0,"Post-High_School","Professional","Private"
59,"Married-civ-spouse","Black","Male",40,"<=50K",0,"Post-High_School","Specialized","Governemnt"
59,"Married-civ-spouse","White","Male",50,"<=50K",0,"HigherEducation","Professional","SelfEmployed"
51,"Divorced","White","Male",48,">50K",0,"Post-High_School","SkilledLabor","Private"
29,"Married-civ-spouse","White","Male",40,"<=50K",0,"Post-High_School","Professional","Private"
37,"Never-married","White","Female",40,"<=50K",0,"Post-High_School","SkilledLabor","Private"
42,"Married-civ-spouse","White","Male",35,"<=50K",0,"HighSchool","SkilledLabor","Private"
28,"Married-civ-spouse","White","Male",50,">50K",0,"HigherEducation","Professional","SelfEmployed"
34,"Never-married","White","Female",40,"<=50K",0,"HighSchool","Sales","Private"
50,"Married-civ-spouse","White","Male",40,">50K",0,"HigherEducation","Professional","SelfEmployed"
22,"Never-married","White","Male",24,"<=50K",0,"HighSchool","SkilledLabor","SelfEmployed"
27,"Never-married","White","Female",52,"<=50K",0,"HighSchool","Services","Private"
45,"Divorced","White","Female",43,"<=50K",0,"HigherEducation","Professional","Governemnt"
39,"Divorced","Black","Female",38,"<=50K",0,"HighSchool","Services","Private"
25,"Never-married","White","Female",35,"<=50K",0,"HigherEducation","Professional","Governemnt"
24,"Married-civ-spouse","White","Male",40,">50K",0,"HigherEducation","Professional","SelfEmployed"
18,"Never-married","White","Female",30,"<=50K",0,"HighSchool","SkilledLabor","Private"
23,"Never-married","Black","Male",38,"<=50K",0,"HighSchool","Services","Private"
20,"Never-married","White","Male",40,"<=50K",0,"Elementary","Services","Private"
17,"Never-married","White","Female",24,"<=50K",0,"HighSchool","Services","SelfEmployed"
63,"Married-civ-spouse","White","Male",40,">50K",0,"HigherEducation","Specialized","SelfEmployed"
28,"Married-civ-spouse","White","Male",65,">50K",0,"HigherEducation","ManualLabor","Governemnt"
51,"Married-civ-spouse","White","Male",50,">50K",0,"HigherEducation","Professional","Governemnt"
64,"Widowed","White","Female",12,"<=50K",0,"Post-High_School","Services","Private"
17,"Never-married","White","Male",25,"<=50K",0,"HighSchool","Services","Private"
18,"Never-married","Black","Male",20,"<=50K",0,"HighSchool","Services","Private"
31,"Never-married","White","Female",40,"<=50K",0,"HighSchool","Services","Governemnt"
48,"Married-spouse-absent","White","Male",50,">50K",0,"HigherEducation","Sales","SelfEmployed"
41,"Never-married","White","Female",45,"<=50K",0,"Post-High_School","Professional","Private"
27,"Divorced","White","Male",40,"<=50K",0,"Post-High_School","SkilledLabor","Private"
39,"Married-civ-spouse","White","Male",40,"<=50K",0,"Post-High_School","Professional","Private"
51,"Divorced","White","Male",8,">50K",0,"Post-High_School","SkilledLabor","SelfEmployed"
49,"Married-civ-spouse","White","Male",45,">50K",0,"HigherEducation","Professional","Private"
25,"Never-married","Black","Female",40,"<=50K",0,"HighSchool","SkilledLabor","Private"
41,"Divorced","Black","Female",37,"<=50K",0,"Post-High_School","Services","Private"
31,"Divorced","White","Female",40,"<=50K",0,"MiddleSchool","Services","Private"
50,"Divorced","White","Female",40,"<=50K",0,"HigherEducation","Professional","Governemnt"
63,"Divorced","White","Male",40,"<=50K",0,"Post-High_School","Services","Private"
44,"Never-married","White","Male",99,"<=50K",0,"HigherEducation","Specialized","SelfEmployed"
